PaperId,Rank,Doi,DocType,OriginalTitle,BookTitle,Year,Date,OnlineDate,Publisher,JournalId,ConferenceSeriesId,ConferenceInstanceId,Volume,Issue,FirstPage,LastPage,ReferenceCount,CitationCount,EstimatedCitation,OriginalVenue,FamilyId,FamilyRank,DocSubTypes,CreatedDate,IsBiobank,Country,Region,Hindex,PI,CitationPI,CitationPI2
1976267601,20572,10.1210/JC.2012-2902,Journal,Pathobiology of Prediabetes in a Biracial Cohort (POP-ABC) Study: Baseline Characteristics of Enrolled Subjects,,2013,1/1/13,11/1/12,The Endocrine Society,205775358.0,,,98.0,1.0,120,128,21,22,22,The Journal of Clinical Endocrinology and Metabolism,,,,6/24/16,1.0,USA,North America,3.0,714037458.0,0.0,0
2801345098,19485,10.1093/IJE/DYY072,Journal,Cohort profile: The Pharmacokinetic and clinical Observations in PeoPle over fiftY (POPPY) study.,,2018,10/1/18,5/9/18,Oxford University Press (OUP),13389975.0,,,47.0,5.0,1391,,14,22,22,International Journal of Epidemiology,,,,5/17/18,1.0,GBR,Europe & Central Asia,7.0,2439237060.0,0.0,0
2768967976,20361,10.1093/IJE/DYX231,Journal,Cohort Profile: The Yazd Health Study (YaHS): a population-based study of adults aged 20-70 years (study design and baseline population data).,,2018,6/1/18,11/24/17,Oxford Academic,13389975.0,,,47.0,3.0,,,36,22,58,International Journal of Epidemiology,,,,12/4/17,1.0,IRN,Middle East & North Africa,5.0,2098305748.0,2657.0,159
2153603279,20055,10.1093/IJE/DYU128,Journal,"Cohort Profile: The Ecuador Life (ECUAVIDA) study in Esmeraldas Province, Ecuador",,2015,10/1/15,7/2/14,Oxford University Press,13389975.0,,,44.0,5.0,1517,1527,50,22,22,International Journal of Epidemiology,,,,6/24/16,1.0,BRA,Latin America & Caribbean,7.0,2131699508.0,0.0,0
2339361627,19570,10.1093/IJE/DYW011,Journal,Cohort Profile: Melbourne Atopy Cohort study (MACS),,2016,4/20/16,4/20/16,Oxford University Press,13389975.0,,,46.0,1.0,25,26,28,22,22,International Journal of Epidemiology,,,,6/24/16,1.0,AUS,East Asia & Pacific,3.0,2017217136.0,353392.0,15153
1602882797,21718,10.1300/J096V04N03_08,Journal,The Keokuk County rural health study: methodology and demographics,,1997,8/8/97,,Taylor & Francis Group,178182516.0,,,4.0,,243,248,14,21,21,Journal of Agromedicine,,,,6/24/16,1.0,USA,North America,0.0,2266946698.0,33396.0,897
2585115466,19950,10.1093/IJE/DYW333,Journal,Cohort Profile: The AMORIS cohort.,,2017,8/1/17,2/2/17,Int J Epidemiol,13389975.0,,,46.0,4.0,,,42,21,21,International Journal of Epidemiology,,,,2/10/17,1.0,GBR,Europe & Central Asia,8.0,2303758103.0,415460.0,9007
2093335234,20591,10.1038/NUTD.2013.42,Journal,The family partners for health study: a cluster randomized controlled trial for child and parent weight management,,2014,1/1/14,1/13/14,Nature Publishing Group,2478262152.0,,,4.0,1.0,,,55,20,20,Nutrition & Diabetes,,,,6/24/16,1.0,USA,North America,5.0,2167114280.0,0.0,0
2276396383,20054,10.1007/S10157-015-1206-Z,Journal,Aichi cohort study of the prognosis in patients newly initiated into dialysis (AICOPP): baseline characteristics and trends observed in diabetic nephropathy.,,2016,2/23/16,2/23/16,Springer Japan,53361855.0,,,20.0,5.0,795,807,40,20,20,Clinical and Experimental Nephrology,,,,6/24/16,1.0,JPN,East Asia & Pacific,5.0,2115141001.0,0.0,0
2115192005,20583,10.1111/JCPE.12263,Journal,"The periodontal health component of the Renal Impairment In Secondary Care (RIISC) cohort study: a description of the rationale, methodology and initial baseline results",,2014,7/1/14,5/14/14,Wiley,61859066.0,,,41.0,7.0,653,661,35,20,20,Journal of Clinical Periodontology,,,,6/24/16,1.0,GBR,Europe & Central Asia,4.0,2623520422.0,9279.0,793
2551196350,19400,10.1093/IJE/DYW211,Journal,Cohort Profile: Collaboration of Observational HIV Epidemiological Research Europe (COHERE) in EuroCoord,,2016,11/17/16,11/17/16,Oxford University Press,13389975.0,,,46.0,3.0,797,,29,20,20,International Journal of Epidemiology,,,,11/30/16,1.0,BEL,Europe & Central Asia,7.0,2182956509.0,0.0,0
2341308216,19295,10.1093/IJE/DYW030,Journal,Cohort Profile: The ONtario Population Health and Environment Cohort (ONPHEC).,,2016,4/20/16,4/20/16,Oxford University Press,13389975.0,,,46.0,2.0,,,56,20,20,International Journal of Epidemiology,,,,6/24/16,1.0,CAN,North America,6.0,2617305947.0,93884.0,4088
2030061177,20541,10.1371/JOURNAL.PONE.0122598,Journal,"The Harbin Cohort Study on Diet, Nutrition and Chronic Non-communicable Diseases: study design and baseline characteristics.",,2015,4/9/15,4/9/15,Public Library of Science,202381698.0,,,10.0,4.0,,,39,19,19,PLOS ONE,,,,6/24/16,1.0,CHN,East Asia & Pacific,5.0,2155679603.0,69611.0,4045
2339582246,20524,10.1093/IJE/DYW013,Journal,Cohort Profile: The Wenchuan Earthquake Adolescent Health Cohort Study,,2016,4/4/16,4/4/16,Oxford University Press,13389975.0,,,46.0,1.0,27,28,27,19,19,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,3.0,2257541425.0,12763.0,1006
2884419081,20191,10.1093/IJE/DYY115,Journal,Cohort Profile: The New South Wales Child Development Study (NSW-CDS)-Wave 2 (child age 13 years).,,2018,10/1/18,7/16/18,Oxford University Press,13389975.0,,,47.0,5.0,1396,,19,19,19,International Journal of Epidemiology,,,,8/3/18,1.0,AUS,East Asia & Pacific,5.0,2151373547.0,0.0,0
2607835718,19615,10.1093/IJE/DYX053,Journal,"Cohort Profile: The 1895, 1905, 1910 and 1915 Danish Birth Cohort Studies - secular trends in the health and functioning of the very old",,2017,12/1/17,4/22/17,Oxford University Press,13389975.0,,,46.0,6.0,1746,,41,19,19,International Journal of Epidemiology,,,,5/5/17,1.0,DNK,Europe & Central Asia,3.0,2165233316.0,0.0,0
2767539938,19938,10.1136/BMJOPEN-2017-016695,Journal,"Cohort profile: design and first results of the Dutch IBD Biobank: a prospective, nationwide biobank of patients with inflammatory bowel disease",BMJ Open,2017,11/1/17,11/8/17,BMJ Publishing Group,79054089.0,,,7.0,11.0,16695,,28,19,19,BMJ Open,,,,11/17/17,1.0,NLD,Europe & Central Asia,4.0,1996346350.0,0.0,0
2889950657,19677,10.1093/IJE/DYY189,Journal,Cohort Profile: The Finnish Health in Teens (Fin-HIT) study: a population-based study.,,2019,2/1/19,5/2/19,Oxford University Press,13389975.0,,,48.0,1.0,23,,46,19,19,International Journal of Epidemiology,,,,9/27/18,1.0,,,,2633412327.0,0.0,0
2031669922,20351,10.1016/J.ANNEPIDEM.2011.02.001,Journal,The Air Force health study: an epidemiologic retrospective.,,2011,9/1/11,3/26/11,Elsevier,40844199.0,,,21.0,9.0,673,687,39,18,18,Annals of Epidemiology,,,,6/24/16,1.0,USA,North America,3.0,2169291424.0,1625.0,88
2129336063,20331,10.1136/BMJOPEN-2014-004915,Journal,Longitudinal cohort survey of women's smoking behaviour and attitudes in pregnancy: study methods and baseline data,,2014,5/14/14,5/14/14,BMJ Publishing Group,79054089.0,,,4.0,5.0,,,65,18,18,BMJ Open,,,,6/24/16,1.0,GBR,Europe & Central Asia,6.0,2121871318.0,1535.0,275
2297203289,19443,10.1093/IJE/DYV370,Journal,Cohort Profile: The Flu Watch Study,,2016,3/3/16,3/3/16,Oxford University Press,13389975.0,,,46.0,2.0,,,20,18,18,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,4.0,2163335789.0,189640.0,7144
2399235652,20091,10.1093/IJE/DYW057,Journal,"Cohort Profile: The Khayelitsha antiretroviral programme, Cape Town, South Africa.",,2016,5/20/16,5/20/16,Oxford University Press,13389975.0,,,46.0,2.0,,,36,18,18,International Journal of Epidemiology,,,,6/24/16,1.0,ZAF,Sub-Saharan Africa,6.0,712846850.0,329925.0,10875
2616221186,19787,10.1186/S13011-017-0107-4,Journal,"Cohort profile: seek, test, treat and retain United States criminal justice cohort.",,2017,5/16/17,5/16/17,BioMed Central,124015537.0,,,12.0,1.0,24,24,22,18,18,Substance Abuse Treatment Prevention and Policy,,,,5/26/17,1.0,USA,North America,4.0,2129575792.0,17614.0,976
2588258474,20266,10.1093/IJE/DYW256,Journal,Cohort Profile: Alberta's Tomorrow Project.,,2017,8/1/17,12/21/16,Int J Epidemiol,13389975.0,,,46.0,4.0,1097,,34,18,18,International Journal of Epidemiology,,,,2/24/17,1.0,,,3.0,2101303033.0,405170.0,11960
2167953394,20414,10.1093/IJE/DYT065,Journal,Cohort Profile: The Study of Respiratory Pathogens in Andean Children,,2014,8/1/14,6/14/13,Oxford University Press,13389975.0,,,43.0,4.0,1021,1030,39,18,18,International Journal of Epidemiology,,,,6/24/16,1.0,CHE,Europe & Central Asia,10.0,2133377570.0,306452.0,12266
2766354490,20312,10.1093/IJE/DYX218,Journal,Cohort Profile: Building a New Life in Australia (BNLA): the longitudinal study of humanitarian migrants.,,2018,2/1/18,10/30/17,Oxford Academic,13389975.0,,,47.0,1.0,,,17,18,18,International Journal of Epidemiology,,,,11/10/17,1.0,AUS,East Asia & Pacific,6.0,2123982229.0,0.0,0
2151542869,20108,10.1093/IJE/DYS175,Journal,Cohort Profile: The Caerphilly Health and Social Needs Electronic Cohort Study (E-CATALyST),,2013,12/1/13,11/5/12,Oxford University Press,13389975.0,,,42.0,6.0,1620,1628,45,18,18,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,8.0,2126465740.0,0.0,0
2554254696,19801,10.1136/BMJOPEN-2016-013148,Journal,Cohort profile: the Finnish Genetics of Pre-eclampsia Consortium (FINNPEC).,,2016,11/1/16,11/10/16,British Medical Journal Publishing Group,79054089.0,,,6.0,11.0,13148,,29,18,18,BMJ Open,,,,11/30/16,1.0,FIN,Europe & Central Asia,8.0,2011077433.0,0.0,0
2077996615,20268,10.6061/CLINICS/2013(03)RC02,Journal,Design and baseline characteristics of a coronary heart disease prospective cohort: two-year experience from the strategy of registry of acute coronary syndrome study (ERICO study),,2013,1/1/13,,Hospital das Clinicas da Faculdade de Medicina da Universidade de Sao Paulo,110060079.0,,,68.0,3.0,431,434,14,17,17,Clinics,,,,6/24/16,1.0,BRA,Latin America & Caribbean,3.0,2136108649.0,0.0,0
2117308317,20703,10.1093/IJE/DYQ167,Journal,Cohort Profile: Pathways of risk from conception to disease: the Western Australian schizophrenia high-risk e-Cohort,,2011,12/1/11,9/24/10,Oxford University Press,13389975.0,,,40.0,6.0,1477,1485,37,17,17,International Journal of Epidemiology,,,,6/24/16,1.0,AUS,East Asia & Pacific,2.0,2074616561.0,0.0,0
2607217343,19538,10.1136/BMJOPEN-2016-015627,Journal,"Cohort profile: a data linkage cohort to examine health service profiles of people with intellectual disability in New South Wales, Australia",,2017,4/1/17,4/12/17,British Medical Journal Publishing Group,79054089.0,,,7.0,4.0,1,10,21,17,17,BMJ Open,,,,4/28/17,1.0,AUS,East Asia & Pacific,5.0,299459042.0,113057.0,5297
2900560412,20380,10.3389/FNEUR.2018.01026,Journal,The UK ME/CFS Biobank: A Disease-Specific Biobank for Advancing Clinical Research Into Myalgic Encephalomyelitis/Chronic Fatigue Syndrome.,,2018,12/4/18,11/14/18,Frontiers Media SA,96975567.0,,,9.0,,1026,,19,16,16,Frontiers in Neurology,,,,11/29/18,1.0,GBR,Europe & Central Asia,4.0,2164121380.0,0.0,0
2415814533,22465,10.5694/J.1326-5377.1988.TB117834.X,Journal,The Western Sydney Health Study: results of the shopping-centre survey.,,1988,3/21/88,3/1/88,Med J Aust,13978405.0,,,148.0,6.0,277,280,3,16,16,The Medical Journal of Australia,,,,6/24/16,1.0,AUS,East Asia & Pacific,3.0,2134914791.0,1166646.0,31019
2806883476,19795,10.1136/BMJOPEN-2018-021597,Journal,Cohort profile: the Geoscience and Health Cohort Consortium (GECCO) in the Netherlands,,2018,6/9/18,6/9/18,BMJ Publishing Group,79054089.0,,,8.0,6.0,1,14,29,16,16,BMJ Open,,,,6/13/18,1.0,USA,North America,5.0,2197599564.0,2262.0,418
2990453264,19687,10.1136/BMJOPEN-2019-030798,Journal,Cohort profile: the Australian Longitudinal Study of Adults with Autism (ALSAA).,,2019,12/4/19,12/4/19,BMJ PUBLISHING GROUP,79054089.0,,,9.0,12.0,1,16,109,16,16,BMJ Open,,,,12/5/19,1.0,,,,86221618.0,0.0,0
2769260726,20086,10.1136/BMJOPEN-2017-018861,Journal,"Cohort profile: the Mayo Clinic Cohort Study of Oophorectomy and Aging-2 (MOA-2) in Olmsted County, Minnesota (USA).",,2017,11/1/17,11/20/17,BMJ Publishing Group,79054089.0,,,7.0,11.0,,,36,16,16,BMJ Open,,,,12/4/17,1.0,USA,North America,4.0,2219014484.0,0.0,0
2533121585,20022,10.1093/IJE/DYW152,Journal,Cohort Profile: Scottish Diabetes Research Network Type 1 Bioresource Study (SDRNT1BIO).,,2016,10/22/16,10/26/16,Oxford University Press,13389975.0,,,46.0,3.0,796,,31,16,16,International Journal of Epidemiology,,,,10/28/16,1.0,GBR,Europe & Central Asia,2.0,1097706085.0,0.0,0
2085823814,20556,10.1177/1403494814551858,Journal,Cohort profile: Norwegian Epidemiologic Osteoporosis Studies (NOREPOS).,,2014,10/2/14,10/2/14,SAGE Publications,163542868.0,,,42.0,8.0,804,813,57,16,16,Scandinavian Journal of Public Health,,,,6/24/16,1.0,NOR,Europe & Central Asia,5.0,2118979194.0,0.0,0
2785066616,20069,10.4414/SMW.2017.14485,Journal,Cohort profile: The Kilombero and Ulanga Antiretroviral Cohort (KIULARCO) - A prospective HIV cohort in rural Tanzania.,,2017,7/4/17,7/4/17,EMH Schweizerischer Ärzteverlag,125446444.0,,,147.0,2728.0,,,0,16,16,Swiss Medical Weekly,,,,2/2/18,1.0,CHE,Europe & Central Asia,5.0,1995122617.0,23365.0,1260
2890016426,20660,10.5334/OJB.47,Journal,The Northern Ireland Biobank: A Cancer Focused Repository of Science,,2018,9/11/18,9/26/18,Ubiquity Press,2737651397.0,,,5.0,,9,,4,15,15,Open Journal of Bioresources,,,,9/27/18,1.0,,,4.0,2770259782.0,634.0,126
2073820615,19602,10.1089/BIO.2012.0036,Journal,The Swedish cervical cytology biobank: sample handling and storage process.,,2013,2/19/13,,"Mary Ann Liebert, Inc. 140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",119407788.0,,,11.0,1.0,19,24,10,15,15,Biopreservation and Biobanking,,,,6/24/16,1.0,SWE,Europe & Central Asia,3.0,2747613985.0,0.0,0
2895613398,19619,10.1093/IJE/DYX092,Journal,"Cohort Profile: The Finnish Mobile Clinic Health Surveys FMC, FMCF and MFS.",,2017,12/1/17,6/20/17,Oxford Academic,13389975.0,,,46.0,6.0,1760,,71,15,15,International Journal of Epidemiology,2895613398.0,19185.0,,10/12/18,1.0,,,2.0,2951707999.0,0.0,0
1856084814,20753,10.1093/IJE/DYV192,Journal,Cohort Profile: Standardized Management of Antiretroviral Therapy Cohort (MASTER Cohort),,2015,10/7/15,10/7/15,Oxford University Press,13389975.0,,,46.0,2.0,,,24,15,15,International Journal of Epidemiology,,,,6/24/16,1.0,ITA,Europe & Central Asia,8.0,1969089295.0,0.0,0
2468772725,20425,10.1093/IJE/DYV350,Journal,Cohort Profile: The Birmingham Chronic Obstructive Pulmonary Disease (COPD) Cohort Study.,,2016,7/4/16,7/4/16,Oxford University Press,13389975.0,,,46.0,1.0,23,23,57,15,15,International Journal of Epidemiology,,,,7/22/16,1.0,GBR,Europe & Central Asia,7.0,2071175262.0,19286.0,1285
2942844664,20019,10.1136/BMJOPEN-2018-025644,Journal,Cohort Profile: Perinatal depression and child socioemotional development ; the Bachpan cohort study from rural Pakistan,,2019,5/5/19,5/5/19,BMJ Open,79054089.0,,,9.0,5.0,,,67,15,15,BMJ Open,,,,5/9/19,1.0,USA,North America,,2067133211.0,34821.0,1351
2600203017,19938,10.1093/IJE/DYW331,Journal,Cohort Profile: The Healthy Aging Longitudinal Study in Taiwan (HALST).,,2017,8/1/17,2/27/17,Oxford University Press,13389975.0,,,46.0,4.0,1106,,29,15,15,International Journal of Epidemiology,,,,4/7/17,1.0,TWN,,4.0,1957794676.0,323837.0,9893
2070300927,20666,10.1007/S11325-011-0491-3,Journal,Cohort profile: the Western Australian Sleep Health Study,,2012,3/1/12,2/12/11,Springer-Verlag,169018744.0,,,16.0,1.0,205,215,30,15,15,Sleep and Breathing,,,,6/24/16,1.0,CAN,North America,5.0,2116748071.0,285784.0,8074
2583295287,20330,10.1093/IJE/DYW362,Journal,Cohort Profile: The Hepatitis C Virus (HCV) Research UK Clinical Database and Biobank.,,2017,10/1/17,2/27/17,Oxford University Press,13389975.0,,,46.0,5.0,,,13,15,15,International Journal of Epidemiology,,,,2/10/17,1.0,GBR,Europe & Central Asia,3.0,2029570369.0,0.0,0
2521437350,19235,10.1093/IJE/DYW193,Journal,Cohort Profile: The Swedish National March Cohort,,2016,9/20/16,9/20/16,Oxford University Press,13389975.0,,,46.0,3.0,795,,40,15,15,International Journal of Epidemiology,,,,9/30/16,1.0,SWE,Europe & Central Asia,2.0,215631716.0,97909.0,3019
2625885630,19760,10.1101/149369,Repository,The Healthy Brain Network Biobank: An open resource for transdiagnostic research in pediatric mental health and learning disorders,,2017,6/13/17,,Cold Spring Harbor Laboratory,2734324842.0,,,,,149369,,55,14,14,bioRxiv,,,,6/23/17,1.0,USA,North America,6.0,1936410844.0,2209615.0,47331
2968505602,20311,10.4178/EPIH.E2019025,Journal,Health Effects of Underground Workspaces cohort: study design and baseline characteristics,,2019,8/16/19,8/16/19,Korean Society of Epidemiology,149504884.0,,,41.0,,,,35,14,14,Epidemiology and Health,,,,8/22/19,1.0,SGP,East Asia & Pacific,,2487427835.0,1357.0,221
2914438725,20615,10.1093/AJE/KWY284,Journal,"A Pregnancy Cohort to Study Multidimensional Correlates of Preterm Birth in India: Study Design, Implementation, and Baseline Characteristics of the Participants.",,2019,4/1/19,2/16/19,Oxford Academic,170967050.0,,,188.0,4.0,621,631,20,14,14,American Journal of Epidemiology,,,,2/21/19,1.0,ITA,Europe & Central Asia,,2103438476.0,68232.0,2537
2772568186,20166,10.1093/IJE/DYX227,Journal,Cohort Profile: The Hoorn Studies,,2018,4/1/18,12/13/17,Oxford University Press,13389975.0,,,47.0,2.0,,,32,14,14,International Journal of Epidemiology,,,,12/22/17,1.0,NLD,Europe & Central Asia,4.0,2709761534.0,16632.0,1069
2806433577,20123,10.1093/IJE/DYY102,Journal,Cohort Profile: The Maternal and Infant Nutrition Interventions in Matlab (MINIMat) cohort in Bangladesh.,,2018,12/1/18,6/3/18,Oxford University Press (OUP),13389975.0,,,47.0,6.0,1737,,20,14,14,International Journal of Epidemiology,,,,6/13/18,1.0,SWE,Europe & Central Asia,2.0,2226436551.0,0.0,0
2753296206,20714,10.1136/BMJOPEN-2017-016794,Journal,"Cohort profile: maternal lifestyle and diet in relation to pregnancy, postpartum and infant health outcomes in Vietnam: A multicentre prospective cohort study.",,2017,9/1/17,9/5/17,British Medical Journal Publishing Group,79054089.0,,,7.0,9.0,,,29,14,14,BMJ Open,,,,9/15/17,1.0,AUS,East Asia & Pacific,5.0,2751689678.0,734.0,148
2773078663,19798,10.1093/IJE/DYX240,Journal,Cohort Profile: Rationale and design of the fourth visit of the STANISLAS cohort: a familial longitudinal population-based cohort from the Nancy region of France,,2018,4/1/18,12/6/17,Oxford Academic,13389975.0,,,47.0,2.0,,,31,14,14,International Journal of Epidemiology,,,,12/22/17,1.0,FRA,Europe & Central Asia,5.0,2170491634.0,3687868.0,81165
2013076037,20717,10.1186/1471-2415-13-51,Journal,The Northern Finland Birth Cohort Eye Study: Design and baseline characteristics,,2013,10/8/13,10/8/13,BioMed Central,49440999.0,,,13.0,1.0,51,51,28,13,13,BMC Ophthalmology,,,,6/24/16,1.0,FIN,Europe & Central Asia,1.0,1984613358.0,0.0,0
2606755155,19920,10.1186/S12879-017-2332-X,Journal,"The PICASSO Cohort: baseline characteristics of a cohort of men who have sex with men and male-to-female transgender women at high risk for syphilis infection in Lima, Peru",,2017,4/11/17,4/11/17,BioMed Central,171015910.0,,,17.0,1.0,255,255,17,13,13,BMC Infectious Diseases,,,,4/28/17,1.0,USA,North America,5.0,2432222459.0,6017.0,524
2953618356,20208,10.1136/BMJOPEN-2018-028768,Journal,"Cohort profile: l'Actuel Pre-Exposure Prophylaxis (PrEP) Cohort study in Montreal, Canada.",,2019,6/1/19,6/27/19,British Medical Journal Publishing Group,79054089.0,,,9.0,6.0,,,23,13,13,BMJ Open,,,,7/12/19,1.0,CAN,North America,,2627414835.0,1661.0,221
2104421216,20603,10.1093/IJE/DYU141,Journal,Cohort Profile: The Manitoba Follow-up Study (MFUS),,2015,10/1/15,7/26/14,Oxford University Press,13389975.0,,,44.0,5.0,1528,1536,51,13,13,International Journal of Epidemiology,,,,6/24/16,1.0,CAN,North America,2.0,2135600218.0,0.0,0
2605891218,19930,10.1093/IJE/DYX050,Journal,Cohort Profile: African Collaborative Center for Microbiome and Genomics Research's (ACCME's) Human Papillomavirus (HPV) and Cervical Cancer Study.,,2017,12/1/17,4/13/17,Oxford Academic,13389975.0,,,46.0,6.0,,,54,13,13,International Journal of Epidemiology,,,,4/28/17,1.0,,,3.0,2312958225.0,0.0,0
2108258753,21272,10.1093/IJE/DYI125,Journal,Cohort Profile: The Boyd Orr lifegrid sub-sample—medical sociology study of life course influences on early old age,,2005,8/1/05,6/17/05,Oxford University Press,13389975.0,,,34.0,4.0,750,754,24,13,13,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,2.0,2057494954.0,488029.0,10592
2101857611,20723,10.1093/IJE/DYU084,Journal,Cohort Profile: The Japanese Population-based Osteoporosis (JPOS) Cohort Study,,2015,4/1/15,5/28/14,Oxford University Press,13389975.0,,,44.0,2.0,405,414,39,13,13,International Journal of Epidemiology,,,,6/24/16,1.0,JPN,East Asia & Pacific,3.0,722040865.0,74254.0,3237
2154175838,21587,10.1093/IJE/DYQ149,Journal,Cohort Profile: The Jamaican 1986 Birth Cohort Study,,2011,12/1/11,8/30/10,Oxford University Press,13389975.0,,,40.0,6.0,1469,1476,36,13,13,International Journal of Epidemiology,,,,6/24/16,1.0,JAM,Latin America & Caribbean,1.0,2627760382.0,0.0,0
2597227715,20254,10.5694/MJA16.01282,Journal,The Australian Lupus Registry and Biobank: a timely initiative.,,2017,3/20/17,3/20/17,"John Wiley & Sons, Ltd",13978405.0,,,206.0,5.0,194,195,12,12,12,The Medical Journal of Australia,,,,3/23/17,1.0,AUS,East Asia & Pacific,4.0,2106320322.0,15170.0,1018
2126214371,20745,10.1186/1476-069X-11-39,Journal,The upper midwest health study: a case–control study of pesticide applicators and risk of glioma,,2012,6/12/12,6/12/12,BioMed Central,191320764.0,,,11.0,1.0,39,39,124,12,12,Environmental Health,,,,6/24/16,1.0,,,4.0,1248696126.0,14448.0,735
2317650917,20482,10.1136/OEMED-2011-100588,Journal,The Upper Midwest Health Study: gliomas and occupational exposure to chlorinated solvents,,2013,2/1/13,10/26/12,NIH Public Access,159252376.0,,,70.0,2.0,73,80,39,12,12,Occupational and Environmental Medicine,,,,6/24/16,1.0,USA,North America,5.0,1848404292.0,11305.0,180
2474983714,20492,,Journal,"The Measuring Your Health Study: Leveraging Community-Based Cancer Registry Recruitment to Establish a Large, Diverse Cohort of Cancer Survivors for Analyses of Measurement Equivalence and Validity of the Patient Reported Outcomes Measurement Information System® (PROMIS®) Short Form Items",,2016,5/31/16,,PABST Science Publishers,2764754325.0,,,58.0,1.0,99,,0,12,12,Psychological test and assessment modeling,,,,7/22/16,1.0,USA,North America,5.0,2171248830.0,29380.0,1699
2041625791,21407,10.1007/S12325-009-0006-9,Journal,"Baseline characteristics of the Indian cohort from the IMPROVE™ study: a multinational, observational study of biphasic insulin aspart 30 treatment for type 2 diabetes",,2009,2/27/09,2/27/09,Springer Healthcare Communications,27230875.0,,,26.0,3.0,325,335,24,12,12,Advances in Therapy,,,,6/24/16,1.0,IND,South Asia,0.0,2131441075.0,0.0,0
2134906428,20806,10.1186/1471-2407-14-47,Journal,"The Nightingale study: rationale, study design and baseline characteristics of a prospective cohort study on shift work and breast cancer risk among nurses",,2014,1/29/14,1/29/14,BioMed Central,192926780.0,,,14.0,1.0,47,47,53,12,12,BMC Cancer,,,,6/24/16,1.0,NLD,Europe & Central Asia,5.0,1957593802.0,0.0,0
2558455807,20710,10.2147/PPA.S119825,Journal,"The design, rationale, and baseline characteristics of a nationwide cohort registry in China: blood pressure and clinical outcome in TIA or ischemic stroke.",,2016,12/1/16,12/1/16,Dove Press,66639021.0,,,10.0,,2419,2427,34,12,12,Patient Preference and Adherence,,,,12/8/16,1.0,CHN,East Asia & Pacific,3.0,2470466069.0,0.0,0
2172790251,20175,10.1093/IJE/DYV176,Journal,Cohort Profile: The 1934–66 Mysore Birth Records Cohort in South India,,2015,12/1/15,10/7/15,Oxford University Press,13389975.0,,,44.0,6.0,1833,1841,33,12,12,International Journal of Epidemiology,,,,6/24/16,1.0,,,2.0,2513281133.0,0.0,0
2145347679,20233,10.1093/IJE/DYS200,Journal,Cohort Profile: The Housing Regeneration and Health Study,,2014,2/1/14,11/23/12,Oxford University Press,13389975.0,,,43.0,1.0,52,60,26,12,12,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,7.0,2136235247.0,0.0,0
2127693830,19992,10.1093/IJE/DYS035,Journal,Cohort Profile: Longitudinal Investigations into Supportive and Ancillary health services,,2013,8/1/13,3/29/12,Oxford University Press,13389975.0,,,42.0,4.0,947,955,32,12,12,International Journal of Epidemiology,,,,6/24/16,1.0,,,2.0,2092951768.0,1395632.0,41639
2147374053,19674,10.1093/IJE/DYU076,Journal,Cohort Profile: The Panel Study of Income Dynamics' Child Development Supplement and Transition into Adulthood Study,,2015,4/1/15,4/4/14,Oxford University Press,13389975.0,,,44.0,2.0,415,422,18,12,12,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,4.0,2047231934.0,1456374.0,19270
2095809840,20707,10.1093/IJE/DYT091,Journal,"Cohort Profile: The Limache, Chile, birth cohort study",,2014,8/1/14,12/23/13,Oxford University Press,13389975.0,,,43.0,4.0,1031,1039,33,12,12,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,4.0,3088888457.0,57.0,12
2588692784,20841,10.5334/OJB.26,Journal,"SDN Biobank: Bioresource of Human Samples Associated with Functional and/or Morphological Bioimaging Results for the Study of Oncological, Cardiological, Neurological, and Metabolic Diseases",,2017,2/13/17,,Ubiquity Press,2737651397.0,,,4.0,1.0,,,4,11,11,Open Journal of Bioresources,,,,2/24/17,1.0,ITA,Europe & Central Asia,6.0,2019080306.0,0.0,0
3128911814,20915,,,The PFAS health study: systematic literature review,,2018,5/1/18,,Australian National University,,,,,,,,0,11,11,,,,,2/15/21,1.0,AUS,East Asia & Pacific,3.0,2105823307.0,204811.0,9382
2096689267,21184,10.1097/MCP.0B013E328312ED61,Journal,The Sleep Heart Health Study: a progress report.,,2008,11/1/08,,Curr Opin Pulm Med,188383068.0,,,14.0,6.0,537,542,25,11,11,Current Opinion in Pulmonary Medicine,,,,6/24/16,1.0,USA,North America,0.0,2115873356.0,0.0,0
2810887398,19595,10.2337/DC18-0240,Journal,Baseline Characteristics of the Vitamin D and Type 2 Diabetes (D2d) Study: A Contemporary Prediabetes Cohort That Will Inform Diabetes Prevention Efforts,,2018,8/1/18,6/25/18,American Diabetes Association Inc.,49878492.0,,,41.0,8.0,1590,1599,34,11,11,Diabetes Care,,,,7/10/18,1.0,USA,North America,5.0,2232903518.0,77997.0,2775
